DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationdesc,optionaltext,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location,FacilityType,Permit_status,Approved,Received,PriorPermit,ExpirationDate
1,Monday,6AM,8AM,18MFF-0050,2323 CESAR CHAVEZ ST,6:40am-7:10am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181888,,6:00,8:00,2477000,6/7/11 16:04,6/7/11 16:04,4342,1,Y,Park's Catering,6012395.863,2100936.77,37.74947025,-122.3999277,"(37.7494702507258, -122.399927745604)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
5,Friday,10AM,11AM,18MFF-0048,1411 MARKET ST,Set-up at 40 10th St: 10:00am-10:10am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181845,,10:00,11:00,8754101,10/24/11 16:20,10/24/11 16:20,3507,41,Y,Anas Goodies Catering,6007474.273,2110802.04,37.77628237,-122.4176459,"(37.7762823730273, -122.417645919077)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
5,Friday,11AM,12PM,18MFF-0049,400 BEALE ST,Set-up at 430 Beale St: 11:55am-12:00pm,"Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1181870,,11:00,12:00,2867000,5/20/11 16:49,5/20/11 16:49,3766,12,Y,Quan Catering,6015202.718,2114686.289,37.7873795,-122.3911824,"(37.787379499857, -122.391182442661)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
4,Thursday,10AM,11AM,18MFF-0046,2401 BAY SHORE BLVD,10:45am-11:00am,"Cold Truck: Pre-packaged Sandwiches, Various Beverages, Salads, Snacks",1181727,,10:00,11:00,2825101,8/29/11 16:44,8/29/11 16:44,5087,003A,Y,Golden Catering,6011058.544,2087018.267,37.71117831,-122.4035731,"(37.7111783070436, -122.403573115181)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
5,Friday,8AM,9AM,18MFF-0050,220 RANKIN ST,"8:45am-8:50am, 12:40pm-12:50pm (all M-F)","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181895,,8:00,9:00,10927000,6/7/11 16:17,6/7/11 16:18,5215,16,Y,Park's Catering,6014717.203,2099489.361,37.74562511,-122.3917992,"(37.7456251136816, -122.391799229195)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
2,Tuesday,9AM,10AM,18MFF-0048,700 PENNSYLVANIA AVE,"9:50am-9:55am, 12:07pm-12:11pm","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181843,,9:00,10:00,10336000,10/24/11 16:17,10/24/11 16:17,4167,10,Y,Anas Goodies Catering,6014404.744,2103845.96,37.75757006,-122.3931845,"(37.7575700580023, -122.393184466145)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
2,Tuesday,11AM,12PM,18MFF-0048,1400 MINNESOTA ST,"8:20am-8:30am, 11:15am-11:20am","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181831,,11:00,12:00,9061000,10/24/11 15:56,10/24/11 15:59,4293,18,Y,Anas Goodies Catering,6015358.18,2101883.807,37.75223532,-122.38975,"(37.7522353219293, -122.38975002217)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
5,Friday,12PM,1PM,18MFF-0049,50 CALIFORNIA ST,12:15pm-1:00pm,"Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1181871,,12:00,13:00,3524000,3/27/12 16:55,3/27/12 16:55,235,22,Y,Quan Catering,6013565.163,2116999.64,37.79364041,-122.3970103,"(37.7936404099575, -122.397010347778)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
5,Friday,10AM,11AM,18MFF-0050,1570 BURKE AVE,"7:15am-7:20am, 10:00am-10:05am, 12:15pm-12:20pm (all M-F)","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181889,,10:00,11:00,3376000,6/7/11 16:06,6/7/11 16:07,5203,66,Y,Park's Catering,6016270.581,2099130.191,37.74472502,-122.3864028,"(37.7447250168321, -122.386402793857)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
1,Monday,11AM,12PM,18MFF-0048,3150 03RD ST,"9:00am-9:05am, 11:25am-11:30am","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181836,,11:00,12:00,196000,10/24/11 16:05,10/24/11 16:05,4355,6,Y,Anas Goodies Catering,6015963.746,2100918.2,37.74961753,-122.3875885,"(37.7496175291101, -122.387588501326)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
4,Thursday,6AM,7AM,18MFF-0050,Assessors Block 4755/Lot049,"Setup at 800 Fitch St (NWC of Arelius & Quesada). 6:10am-6:20am, 10:05am-10:10am","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181906,,6:00,7:00,5582000,6/10/11 9:26,6/10/11 9:30,4755,49,Y,Park's Catering,6018439.934,2092406.501,37.72638293,-122.3784348,"(37.7263829321822, -122.378434782668)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
5,Friday,9AM,10AM,18MFF-0050,190 NAPOLEON ST,9:45am-9:50am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181900,,9:00,10:00,9504000,6/7/11 16:29,6/7/11 16:30,4343,4,Y,Park's Catering,6012675.556,2100057.454,37.74707142,-122.3988988,"(37.747071424905, -122.398898846675)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
4,Thursday,10AM,11AM,18MFF-0050,Assessors Block 4755/Lot049,"Setup at 800 Fitch St (NWC of Arelius & Quesada). 6:10am-6:20am, 10:05am-10:10am","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181906,,10:00,11:00,5582000,6/10/11 9:26,6/10/11 9:30,4755,49,Y,Park's Catering,6018439.934,2092406.501,37.72638293,-122.3784348,"(37.7263829321822, -122.378434782668)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
2,Tuesday,9AM,10AM,18MFF-0050,1575 BURKE AVE,"1575 BURKE - 7:25am-7:30am, 12:25pm-12:30pm. 1585 BURKE 9:55am-10:00am","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181908,,9:00,10:00,3376000,6/17/11 14:52,6/17/11 14:53,5203,43,Y,Park's Catering,6016221.536,2099116.915,37.74468585,-122.3865715,"(37.7446858481632, -122.386571458803)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
1,Monday,11AM,12PM,18MFF-0048,1051 26TH ST,Set-up at 1500 Minnesota St: 11:20am-11:25am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181850,,11:00,12:00,1500000,10/24/11 16:27,10/24/11 16:27,4317,15,Y,Anas Goodies Catering,6015254.619,2101568.189,37.75136296,-122.3900861,"(37.7513629596296, -122.390086108654)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
2,Tuesday,8AM,10AM,18MFF-0050,1555 BURKE AVE,8:55am-9:10am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181896,,8:00,10:00,3376000,6/7/11 16:26,6/7/11 16:26,5203,67,Y,Park's Catering,6016347.008,2099023.112,37.74443523,-122.3861311,"(37.7444352289816, -122.386131058867)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
5,Friday,11AM,12PM,18MFF-0046,601 CRESCENT AVE,11:25am-11:30am,"Cold Truck: Pre-packaged Sandwiches, Various Beverages, Salads, Snacks",1181731,,11:00,12:00,4494000,8/29/11 16:57,8/29/11 16:58,5741,16,Y,Golden Catering,6007776.698,2095716.79,37.73487874,-122.4155315,"(37.7348787351337, -122.415531470861)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
1,Monday,12PM,1PM,18MFF-0048,1082 PENNSYLVANIA AVE,12:40pm-12:45pm,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181860,,12:00,13:00,10337002,10/24/11 16:34,10/24/11 16:35,4224,95,Y,Anas Goodies Catering,6014501.624,2102078.279,37.75272177,-122.3927258,"(37.7527217661049, -122.392725753817)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
3,Wednesday,9AM,10AM,18MFF-0050,190 NAPOLEON ST,9:45am-9:50am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181900,,9:00,10:00,9504000,6/7/11 16:29,6/7/11 16:30,4343,4,Y,Park's Catering,6012675.556,2100057.454,37.74707142,-122.3988988,"(37.747071424905, -122.398898846675)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
1,Monday,11AM,12PM,18MFF-0048,3000 03RD ST,11:30am-11:35am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181851,,11:00,12:00,195201,10/24/11 16:27,10/24/11 16:28,4315,8,Y,Anas Goodies Catering,6015940.457,2101621.914,37.75154849,-122.3877181,"(37.751548491531, -122.387718127295)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
1,Monday,10AM,11AM,18MFF-0048,368 ELM ST,Set-up at 340 Elm St: 10:10am-10:15am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181861,,10:00,11:00,5204000,10/24/11 16:37,10/24/11 16:37,761,33,Y,Anas Goodies Catering,6005872.786,2112625.252,37.78119822,-122.4233155,"(37.7811982218612, -122.423315547721)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
1,Monday,9AM,10AM,18MFF-0050,3801 03RD ST,9:35am-9:40am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181899,,9:00,10:00,202101,6/7/11 16:28,6/7/11 16:29,5242,2,Y,Park's Catering,6015837.156,2098399.371,37.74269433,-122.3878505,"(37.7426943341286, -122.387850525875)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
1,Monday,10AM,11AM,18MFF-0050,Assessors Block 4755/Lot049,"Setup at 800 Fitch St (NWC of Arelius & Quesada). 6:10am-6:20am, 10:05am-10:10am","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181906,,10:00,11:00,5582000,6/10/11 9:26,6/10/11 9:30,4755,49,Y,Park's Catering,6018439.934,2092406.501,37.72638293,-122.3784348,"(37.7263829321822, -122.378434782668)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
1,Monday,12PM,1PM,18MFF-0049,50 CALIFORNIA ST,12:15pm-1:00pm,"Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1181871,,12:00,13:00,3524000,3/27/12 16:55,3/27/12 16:55,235,22,Y,Quan Catering,6013565.163,2116999.64,37.79364041,-122.3970103,"(37.7936404099575, -122.397010347778)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
2,Tuesday,9AM,10AM,18MFF-0050,220 NEWHALL ST,9:25am-9:30am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181898,,9:00,10:00,9563000,6/7/11 16:28,6/7/11 16:28,5203,40,Y,Park's Catering,6016884.589,2098303.462,37.74248896,-122.3842221,"(37.7424889551109, -122.384222090489)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
1,Monday,9AM,10AM,18MFF-0048,3150 03RD ST,"9:00am-9:05am, 11:25am-11:30am","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181836,,9:00,10:00,196000,10/24/11 16:05,10/24/11 16:05,4355,6,Y,Anas Goodies Catering,6015963.746,2100918.2,37.74961753,-122.3875885,"(37.7496175291101, -122.387588501326)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
1,Monday,11AM,3PM,18MFF-0047,170 OTIS ST,"6:45am to 8:30am, 11:30am to 3pm","Cold Truck: Breakfast, Sandwiches, Salads, Pre-Packaged Snacks, Beverages",1181744,,11:00,15:00,10048000,5/12/11 8:30,10/24/11 16:39,3513,7,Y,BH & MT LLC,6006672.394,2108737.268,37.77056785,-122.4202733,"(37.7705678488858, -122.420273262356)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
5,Friday,11AM,12PM,18MFF-0048,131 SHOTWELL ST,11:05am-11:15am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181849,,11:00,12:00,11833000,10/24/11 16:24,10/24/11 16:25,5501,3,Y,Anas Goodies Catering,6007747.114,2107182.493,37.7663593,-122.4164456,"(37.7663593026796, -122.41644564135)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
1,Monday,12PM,1PM,18MFF-0048,500 FRANCISCO ST,12:17pm-12:20pm,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181858,,12:00,13:00,5762000,10/24/11 16:33,10/24/11 16:33,42,22,Y,Anas Goodies Catering,6008887.509,2121134.534,37.80473231,-122.4134881,"(37.8047323091815, -122.413488050797)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
5,Friday,6AM,7AM,18MFF-0050,Assessors Block 4755/Lot049,"Setup at 800 Fitch St (NWC of Arelius & Quesada). 6:10am-6:20am, 10:05am-10:10am","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181906,,6:00,7:00,5582000,6/10/11 9:26,6/10/11 9:30,4755,49,Y,Park's Catering,6018439.934,2092406.501,37.72638293,-122.3784348,"(37.7263829321822, -122.378434782668)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
4,Thursday,10AM,11AM,18MFF-0050,2525 MARIN ST,10:15am-10:20am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181901,,10:00,11:00,8700000,6/7/11 16:30,6/7/11 16:31,4343,001D,Y,Park's Catering,6011682.167,2100464.955,37.74813493,-122.4023626,"(37.7481349335447, -122.402362570049)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
4,Thursday,9AM,10AM,18MFF-0048,601 MARIPOSA ST,"9:40am-9:45am, 12:20pm-12:25pm","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181841,,9:00,10:00,8714000,10/24/11 16:15,10/24/11 16:15,3996,13,Y,Anas Goodies Catering,6015409.889,2106241.563,37.76420366,-122.3898756,"(37.764203655834, -122.389875569211)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
3,Wednesday,8AM,9AM,18MFF-0050,1650 DAVIDSON AVE,8:35am-8:40am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181894,,8:00,9:00,4615000,6/7/11 16:16,6/7/11 16:16,5215,22,Y,Park's Catering,6014534.608,2099729.914,37.74627548,-122.3924474,"(37.7462754843591, -122.392447441505)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
2,Tuesday,9AM,10AM,18MFF-0048,380 10TH ST,9:55am-10:00am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181844,,9:00,10:00,489000,10/24/11 16:18,10/24/11 16:18,3520,87,Y,Anas Goodies Catering,6009197.856,2109108.401,37.77172888,-122.4115639,"(37.7717288754541, -122.411563857806)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
0,Sunday,12AM,3AM,11MFF-0175,901 MARKET ST,Pushcart located on the Market St sidewalk frontage approximately 5LF East of the Western property line.,"Kebab, Halal Gyros, Grilled Halal Meat, Beverages",334914,,0:00,3:00,8748101,9/26/11 13:04,9/26/11 13:05,3704,1,N,"Halal Cart, LLC",6010316.037,2113536.073,37.78394888,-122.4080083,"(37.7839488842882, -122.408008279363)",Push Cart,INACTIVE,,9/26/11,,
0,Sunday,10AM,11AM,18MFF-0048,368 ELM ST,Set-up at 340 Elm St: 10:10am-10:15am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181861,,10:00,11:00,5204000,10/24/11 16:37,10/24/11 16:37,761,33,Y,Anas Goodies Catering,6005872.786,2112625.252,37.78119822,-122.4233155,"(37.7811982218612, -122.423315547721)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
3,Wednesday,11AM,12PM,18MFF-0050,Assessors Block 4644/Lot008,"Setup at 780 Innes Ave. 6:20am-6:30am, 10:10am-10:15am, 11:50am-12:00pm (all M-F)","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181887,,11:00,12:00,7253000,6/7/11 15:53,6/7/11 15:53,4644,8,Y,Park's Catering,6019956.89,2094023.408,37.73090615,-122.3733026,"(37.7309061503597, -122.373302577485)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
1,Monday,8AM,9AM,18MFF-0048,815 TENNESSEE ST,8:10am-8:15am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181829,,8:00,9:00,12484000,10/24/11 15:54,10/24/11 15:54,4059,001B,Y,Anas Goodies Catering,6015493.185,2105257.142,37.76150527,-122.3895187,"(37.7615052674833, -122.389518714761)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
3,Wednesday,7AM,8AM,18MFF-0050,1570 BURKE AVE,"7:15am-7:20am, 10:00am-10:05am, 12:15pm-12:20pm (all M-F)","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181889,,7:00,8:00,3376000,6/7/11 16:06,6/7/11 16:07,5203,66,Y,Park's Catering,6016270.581,2099130.191,37.74472502,-122.3864028,"(37.7447250168321, -122.386402793857)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
1,Monday,7AM,8AM,18MFF-0048,1420 CARROLL AVE,Set-up at 1440 Carroll Ave: 7:50am-7:55am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181827,,7:00,8:00,3736000,10/24/11 15:49,10/24/11 15:49,4879,23,Y,Anas Goodies Catering,6015073.458,2091290.276,37.72313186,-122.3899947,"(37.7231318599658, -122.389994696076)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
5,Friday,10AM,11AM,18MFF-0050,Assessors Block 4645/Lot015,Setup at 894 Innes Ave. 11:45am-11:50am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181907,,10:00,11:00,7254000,6/10/11 9:37,6/10/11 9:37,4645,15,Y,Park's Catering,6019359.973,2094482.884,37.73213495,-122.3753981,"(37.7321349519222, -122.375398078567)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
4,Thursday,9AM,10AM,18MFF-0050,1575 BURKE AVE,"1575 BURKE - 7:25am-7:30am, 12:25pm-12:30pm. 1585 BURKE 9:55am-10:00am","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181908,,9:00,10:00,3376000,6/17/11 14:52,6/17/11 14:53,5203,43,Y,Park's Catering,6016221.536,2099116.915,37.74468585,-122.3865715,"(37.7446858481632, -122.386571458803)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
1,Monday,9AM,10AM,18MFF-0048,700 PENNSYLVANIA AVE,"9:50am-9:55am, 12:07pm-12:11pm","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181843,,9:00,10:00,10336000,10/24/11 16:17,10/24/11 16:17,4167,10,Y,Anas Goodies Catering,6014404.744,2103845.96,37.75757006,-122.3931845,"(37.7575700580023, -122.393184466145)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
3,Wednesday,12PM,1PM,18MFF-0048,601 MARIPOSA ST,"9:40am-9:45am, 12:20pm-12:25pm","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181841,,12:00,13:00,8714000,10/24/11 16:15,10/24/11 16:15,3996,13,Y,Anas Goodies Catering,6015409.889,2106241.563,37.76420366,-122.3898756,"(37.764203655834, -122.389875569211)",Truck,APPROVED,7/9/18,7/9/18,1/1/00,7/15/19
